VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w, ATTRIBUTE12.x, ATTRIBUTE12.y, ATTRIBUTE12.z, ATTRIBUTE11.x, ATTRIBUTE11.y, ATTRIBUTE11.z
767, 31071, 12.13747, 3.88147, 166.85745, -0.68504, -0.71654, -0.11024, 1.00, 0.70866, -0.62992, -0.32283, 1.00, 0.05579, 0.19897, 0.09003, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
768, 31071, 12.13747, 3.88147, 166.85745, -0.68504, -0.71654, -0.11024, 1.00, 0.70866, -0.62992, -0.32283, 1.00, 0.05579, 0.19897, 0.09003, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
769, 31069, 11.97792, 3.79036, 166.86449, -0.86614, -0.49606, 0.03937, 1.00, 0.46457, -0.83465, -0.30709, 1.00, 0.0618, 0.19897, 0.10004, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
770, 31072, 12.05621, 3.45295, 168.15407, -0.96063, -0.27559, -0.07087, 1.00, 0.28346, -0.92126, -0.25984, 1.00, 0.0618, 0.16833, 0.10004, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
771, 31073, 12.32489, 3.52936, 168.17665, -0.74016, -0.64567, -0.20472, 1.00, 0.67717, -0.70079, -0.23622, 1.00, 0.05579, 0.16833, 0.09003, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
772, 31071, 12.13747, 3.88147, 166.85745, -0.68504, -0.71654, -0.11024, 1.00, 0.70866, -0.62992, -0.32283, 1.00, 0.05579, 0.19897, 0.09003, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
773, 31072, 12.05621, 3.45295, 168.15407, -0.96063, -0.27559, -0.07087, 1.00, 0.28346, -0.92126, -0.25984, 1.00, 0.0618, 0.16833, 0.10004, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
774, 31073, 12.32489, 3.52936, 168.17665, -0.74016, -0.64567, -0.20472, 1.00, 0.67717, -0.70079, -0.23622, 1.00, 0.05579, 0.16833, 0.09003, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
775, 31070, 12.37414, 4.20457, 166.93469, 0.11811, -0.95276, -0.26772, 1.00, 0.97638, 0.15748, -0.13386, 1.00, 0.04834, 0.19897, 0.07776, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
776, 31071, 12.13747, 3.88147, 166.85745, -0.68504, -0.71654, -0.11024, 1.00, 0.70866, -0.62992, -0.32283, 1.00, 0.05579, 0.19897, 0.09003, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
777, 31074, 12.03149, 3.12511, 169.31384, -0.94488, -0.30709, -0.11024, 1.00, 0.32283, -0.91339, -0.23622, 1.00, 0.0618, 0.14246, 0.10004, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
778, 31073, 12.32489, 3.52936, 168.17665, -0.74016, -0.64567, -0.20472, 1.00, 0.67717, -0.70079, -0.23622, 1.00, 0.05579, 0.16833, 0.09003, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
779, 31072, 12.05621, 3.45295, 168.15407, -0.96063, -0.27559, -0.07087, 1.00, 0.28346, -0.92126, -0.25984, 1.00, 0.0618, 0.16833, 0.10004, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
780, 31075, 12.51846, 3.85393, 168.28397, 0.18898, -0.93701, -0.30709, 1.00, 0.98425, 0.19685, 0.00787, 1.00, 0.04834, 0.16833, 0.07776, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
781, 31065, 11.9999, 4.93619, 167.09477, 0.61417, -0.77165, -0.17323, 1.00, 0.77953, 0.62205, 0.01575, 1.00, 0.03561, 0.19897, 0.05676, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
782, 31070, 12.37414, 4.20457, 166.93469, 0.11811, -0.95276, -0.26772, 1.00, 0.97638, 0.15748, -0.13386, 1.00, 0.04834, 0.19897, 0.07776, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
783, 31075, 12.51846, 3.85393, 168.28397, 0.18898, -0.93701, -0.30709, 1.00, 0.98425, 0.19685, 0.00787, 1.00, 0.04834, 0.16833, 0.07776, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
784, 31070, 12.37414, 4.20457, 166.93469, 0.11811, -0.95276, -0.26772, 1.00, 0.97638, 0.15748, -0.13386, 1.00, 0.04834, 0.19897, 0.07776, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
785, 31073, 12.32489, 3.52936, 168.17665, -0.74016, -0.64567, -0.20472, 1.00, 0.67717, -0.70079, -0.23622, 1.00, 0.05579, 0.16833, 0.09003, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
786, 31076, 12.32667, 3.22113, 169.34915, -0.71654, -0.66929, -0.19685, 1.00, 0.69291, -0.70079, -0.14961, 1.00, 0.05579, 0.14246, 0.09003, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
787, 31073, 12.32489, 3.52936, 168.17665, -0.74016, -0.64567, -0.20472, 1.00, 0.67717, -0.70079, -0.23622, 1.00, 0.05579, 0.16833, 0.09003, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
788, 31074, 12.03149, 3.12511, 169.31384, -0.94488, -0.30709, -0.11024, 1.00, 0.32283, -0.91339, -0.23622, 1.00, 0.0618, 0.14246, 0.10004, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
789, 31076, 12.32667, 3.22113, 169.34915, -0.71654, -0.66929, -0.19685, 1.00, 0.69291, -0.70079, -0.14961, 1.00, 0.05579, 0.14246, 0.09003, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
790, 31075, 12.51846, 3.85393, 168.28397, 0.18898, -0.93701, -0.30709, 1.00, 0.98425, 0.19685, 0.00787, 1.00, 0.04834, 0.16833, 0.07776, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
791, 31073, 12.32489, 3.52936, 168.17665, -0.74016, -0.64567, -0.20472, 1.00, 0.67717, -0.70079, -0.23622, 1.00, 0.05579, 0.16833, 0.09003, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
792, 31077, 11.94348, 2.83263, 170.41718, -0.93701, -0.34646, -0.07087, 1.00, 0.35433, -0.91339, -0.19685, 1.00, 0.0618, 0.11517, 0.10004, 0.10956, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
793, 31076, 12.32667, 3.22113, 169.34915, -0.71654, -0.66929, -0.19685, 1.00, 0.69291, -0.70079, -0.14961, 1.00, 0.05579, 0.14246, 0.09003, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
794, 31074, 12.03149, 3.12511, 169.31384, -0.94488, -0.30709, -0.11024, 1.00, 0.32283, -0.91339, -0.23622, 1.00, 0.0618, 0.14246, 0.10004, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
795, 31078, 12.10318, 4.62104, 168.51616, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.59055, 0.12598, 1.00, 0.03561, 0.16833, 0.05676, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
796, 31065, 11.9999, 4.93619, 167.09477, 0.61417, -0.77165, -0.17323, 1.00, 0.77953, 0.62205, 0.01575, 1.00, 0.03561, 0.19897, 0.05676, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
797, 31075, 12.51846, 3.85393, 168.28397, 0.18898, -0.93701, -0.30709, 1.00, 0.98425, 0.19685, 0.00787, 1.00, 0.04834, 0.16833, 0.07776, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
798, 31078, 12.10318, 4.62104, 168.51616, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.59055, 0.12598, 1.00, 0.03561, 0.16833, 0.05676, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
799, 31062, 11.25263, 5.60775, 167.23717, 0.84252, -0.52756, -0.11811, 1.00, 0.53543, 0.84252, 0.06299, 1.00, 0.01917, 0.19897, 0.02962, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
800, 31065, 11.9999, 4.93619, 167.09477, 0.61417, -0.77165, -0.17323, 1.00, 0.77953, 0.62205, 0.01575, 1.00, 0.03561, 0.19897, 0.05676, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
801, 31075, 12.51846, 3.85393, 168.28397, 0.18898, -0.93701, -0.30709, 1.00, 0.98425, 0.19685, 0.00787, 1.00, 0.04834, 0.16833, 0.07776, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
802, 31076, 12.32667, 3.22113, 169.34915, -0.71654, -0.66929, -0.19685, 1.00, 0.69291, -0.70079, -0.14961, 1.00, 0.05579, 0.14246, 0.09003, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
803, 31079, 12.48813, 3.55032, 169.44162, 0.22047, -0.94488, -0.24409, 1.00, 0.9685, 0.19685, 0.13386, 1.00, 0.04834, 0.14246, 0.07776, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
804, 31079, 12.48813, 3.55032, 169.44162, 0.22047, -0.94488, -0.24409, 1.00, 0.9685, 0.19685, 0.13386, 1.00, 0.04834, 0.14246, 0.07776, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
805, 31078, 12.10318, 4.62104, 168.51616, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.59055, 0.12598, 1.00, 0.03561, 0.16833, 0.05676, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
806, 31075, 12.51846, 3.85393, 168.28397, 0.18898, -0.93701, -0.30709, 1.00, 0.98425, 0.19685, 0.00787, 1.00, 0.04834, 0.16833, 0.07776, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
807, 31080, 12.21648, 2.93341, 170.43513, -0.6378, -0.74803, -0.1811, 1.00, 0.76378, -0.6378, -0.07087, 1.00, 0.05579, 0.11517, 0.09003, 0.10956, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
808, 31076, 12.32667, 3.22113, 169.34915, -0.71654, -0.66929, -0.19685, 1.00, 0.69291, -0.70079, -0.14961, 1.00, 0.05579, 0.14246, 0.09003, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
809, 31077, 11.94348, 2.83263, 170.41718, -0.93701, -0.34646, -0.07087, 1.00, 0.35433, -0.91339, -0.19685, 1.00, 0.0618, 0.11517, 0.10004, 0.10956, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
810, 31080, 12.21648, 2.93341, 170.43513, -0.6378, -0.74803, -0.1811, 1.00, 0.76378, -0.6378, -0.07087, 1.00, 0.05579, 0.11517, 0.09003, 0.10956, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
811, 31079, 12.48813, 3.55032, 169.44162, 0.22047, -0.94488, -0.24409, 1.00, 0.9685, 0.19685, 0.13386, 1.00, 0.04834, 0.14246, 0.07776, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
812, 31076, 12.32667, 3.22113, 169.34915, -0.71654, -0.66929, -0.19685, 1.00, 0.69291, -0.70079, -0.14961, 1.00, 0.05579, 0.14246, 0.09003, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
813, 31062, 11.25263, 5.60775, 167.23717, 0.84252, -0.52756, -0.11811, 1.00, 0.53543, 0.84252, 0.06299, 1.00, 0.01917, 0.19897, 0.02962, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
814, 31078, 12.10318, 4.62104, 168.51616, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.59055, 0.12598, 1.00, 0.03561, 0.16833, 0.05676, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
815, 31081, 11.3486, 5.33284, 168.72824, 0.80315, -0.56693, -0.16535, 1.00, 0.59055, 0.7874, 0.15748, 1.00, 0.01917, 0.16833, 0.02962, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
816, 31081, 11.3486, 5.33284, 168.72824, 0.80315, -0.56693, -0.16535, 1.00, 0.59055, 0.7874, 0.15748, 1.00, 0.01917, 0.16833, 0.02962, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
817, 31059, 10.47417, 5.89966, 167.30795, 0.92913, -0.34646, -0.09449, 1.00, 0.35433, 0.93701, 0.05512, 1.00, 0.00655, 0.19897, 0.00877, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
818, 31062, 11.25263, 5.60775, 167.23717, 0.84252, -0.52756, -0.11811, 1.00, 0.53543, 0.84252, 0.06299, 1.00, 0.01917, 0.19897, 0.02962, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
819, 31059, 10.47417, 5.89966, 167.30795, 0.92913, -0.34646, -0.09449, 1.00, 0.35433, 0.93701, 0.05512, 1.00, 0.00655, 0.19897, 0.00877, 0.24268, 0.50196, 0.50196, 0.50196, 1.00, 4, 0, 5, 0, 0, 0, 0, 0, 0.51765, 0.38039, 0.10196, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
820, 31081, 11.3486, 5.33284, 168.72824, 0.80315, -0.56693, -0.16535, 1.00, 0.59055, 0.7874, 0.15748, 1.00, 0.01917, 0.16833, 0.02962, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
821, 31082, 10.59256, 5.69169, 168.83687, 0.89764, -0.4252, -0.13386, 1.00, 0.44094, 0.88976, 0.14173, 1.00, 0.00655, 0.16833, 0.00877, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
822, 31083, 12.06838, 4.31239, 169.65547, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.56693, 0.2126, 1.00, 0.03561, 0.14246, 0.05676, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
823, 31078, 12.10318, 4.62104, 168.51616, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.59055, 0.12598, 1.00, 0.03561, 0.16833, 0.05676, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
824, 31079, 12.48813, 3.55032, 169.44162, 0.22047, -0.94488, -0.24409, 1.00, 0.9685, 0.19685, 0.13386, 1.00, 0.04834, 0.14246, 0.07776, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
825, 31083, 12.06838, 4.31239, 169.65547, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.56693, 0.2126, 1.00, 0.03561, 0.14246, 0.05676, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
826, 31081, 11.3486, 5.33284, 168.72824, 0.80315, -0.56693, -0.16535, 1.00, 0.59055, 0.7874, 0.15748, 1.00, 0.01917, 0.16833, 0.02962, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
827, 31078, 12.10318, 4.62104, 168.51616, 0.6063, -0.76378, -0.22047, 1.00, 0.79528, 0.59055, 0.12598, 1.00, 0.03561, 0.16833, 0.05676, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
828, 31084, 11.3066, 5.03505, 169.87595, 0.7874, -0.58268, -0.1811, 1.00, 0.61417, 0.74803, 0.25197, 1.00, 0.01917, 0.14246, 0.02962, 0.15283, 0.50196, 0.50196, 0.50196, 1.00, 0, 0, 0, 0, 0, 0, 0, 0, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
829, 31082, 10.59256, 5.69169, 168.83687, 0.89764, -0.4252, -0.13386, 1.00, 0.44094, 0.88976, 0.14173, 1.00, 0.00655, 0.16833, 0.00877, 0.19397, 0.50196, 0.50196, 0.50196, 1.00, 0, 4, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
