VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w, ATTRIBUTE12.x, ATTRIBUTE12.y, ATTRIBUTE12.z, ATTRIBUTE11.x, ATTRIBUTE11.y, ATTRIBUTE11.z, ATTRIBUTE9.x, ATTRIBUTE9.y, ATTRIBUTE9.z, ATTRIBUTE10.x, ATTRIBUTE10.y, ATTRIBUTE10.z
1173, 3216, 6.57042, -3.21855, 2.75378, -0.15748, -0.98425, -0.01575, 1.00, -0.07874, -0.00787, 1.00, 1.00, 0.17529, 0.8457, 0.96078, 0.52157, 0.3098, 1.00, 6, 7, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01926, 0.00356, 0.0054, 0.00296, -0.0006, 0.00007
1174, 3213, 6.86727, -4.08175, 3.01772, -0.0315, -0.94488, 0.33071, 1.00, -0.37008, 0.31496, 0.87402, 1.00, 0.19983, 0.8623, 0.96863, 0.44706, 0.34118, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.78824, 0.21176, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00785, 0.00853, -0.00163, 0.0035, -0.00454, 0.00299
1175, 3217, 6.34316, -3.98781, 2.83328, 0.07087, -0.9685, 0.24409, 1.00, -0.00787, 0.24409, 0.9685, 1.00, 0.19824, 0.83789, 0.96078, 0.45098, 0.3098, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01027, 0.01269, 0.00096, 0.00271, -0.00425, 0.00106
1176, 3193, 6.78288, -5.24298, 3.8921, 0.31496, -0.40945, 0.85827, 1.00, -0.4252, 0.74803, 0.51181, 1.00, 0.25977, 0.84473, 0.96863, 0.35294, 0.40784, 1.00, 6, 8, 9, 0, 0, 0, 0, 0, 0.76078, 0.1451, 0.09412, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00506, 0.00379, -0.0045, 0.0011, -0.003, 0.00492
1177, 3218, 6.36305, -5.28289, 3.72458, 0.3622, -0.51181, 0.77953, 1.00, -0.14961, 0.7874, 0.59055, 1.00, 0.23621, 0.82373, 0.96078, 0.34118, 0.38824, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.77255, 0.22745, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00829, 0.00721, -0.00536, 0.00395, -0.00357, 0.00519
1178, 3215, 6.59411, -4.76831, 3.24868, 0.17323, -0.77165, 0.61417, 1.00, -0.27559, 0.55906, 0.77953, 1.00, 0.22485, 0.84326, 0.96471, 0.38824, 0.35294, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00852, 0.00837, -0.00357, 0.00453, -0.0033, 0.00375
1179, 3217, 6.34316, -3.98781, 2.83328, 0.07087, -0.9685, 0.24409, 1.00, -0.00787, 0.24409, 0.9685, 1.00, 0.19824, 0.83789, 0.96078, 0.45098, 0.3098, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01027, 0.01269, 0.00096, 0.00271, -0.00425, 0.00106
1180, 3215, 6.59411, -4.76831, 3.24868, 0.17323, -0.77165, 0.61417, 1.00, -0.27559, 0.55906, 0.77953, 1.00, 0.22485, 0.84326, 0.96471, 0.38824, 0.35294, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00852, 0.00837, -0.00357, 0.00453, -0.0033, 0.00375
1181, 3219, 6.11581, -4.67998, 3.11956, 0.29134, -0.85039, 0.44094, 1.00, 0.13386, 0.49606, 0.85827, 1.00, 0.2146, 0.82471, 0.95686, 0.38431, 0.32941, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.73333, 0.26667, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01063, 0.0118, -0.0017, 0.00425, -0.00405, 0.00159
1182, 3218, 6.36305, -5.28289, 3.72458, 0.3622, -0.51181, 0.77953, 1.00, -0.14961, 0.7874, 0.59055, 1.00, 0.23621, 0.82373, 0.96078, 0.34118, 0.38824, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.77255, 0.22745, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00829, 0.00721, -0.00536, 0.00395, -0.00357, 0.00519
1183, 3219, 6.11581, -4.67998, 3.11956, 0.29134, -0.85039, 0.44094, 1.00, 0.13386, 0.49606, 0.85827, 1.00, 0.2146, 0.82471, 0.95686, 0.38431, 0.32941, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.73333, 0.26667, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01063, 0.0118, -0.0017, 0.00425, -0.00405, 0.00159
1184, 3215, 6.59411, -4.76831, 3.24868, 0.17323, -0.77165, 0.61417, 1.00, -0.27559, 0.55906, 0.77953, 1.00, 0.22485, 0.84326, 0.96471, 0.38824, 0.35294, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00852, 0.00837, -0.00357, 0.00453, -0.0033, 0.00375
1185, 3193, 6.78288, -5.24298, 3.8921, 0.31496, -0.40945, 0.85827, 1.00, -0.4252, 0.74803, 0.51181, 1.00, 0.25977, 0.84473, 0.96863, 0.35294, 0.40784, 1.00, 6, 8, 9, 0, 0, 0, 0, 0, 0.76078, 0.1451, 0.09412, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00506, 0.00379, -0.0045, 0.0011, -0.003, 0.00492
1186, 3220, 6.22263, -5.5916, 4.26202, 0.81102, -0.22047, 0.54331, 1.00, -0.01575, 0.92126, 0.3937, 1.00, 0.2439, 0.80322, 0.95686, 0.30588, 0.43137, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1187, 3218, 6.36305, -5.28289, 3.72458, 0.3622, -0.51181, 0.77953, 1.00, -0.14961, 0.7874, 0.59055, 1.00, 0.23621, 0.82373, 0.96078, 0.34118, 0.38824, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.77255, 0.22745, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00829, 0.00721, -0.00536, 0.00395, -0.00357, 0.00519
1188, 3220, 6.22263, -5.5916, 4.26202, 0.81102, -0.22047, 0.54331, 1.00, -0.01575, 0.92126, 0.3937, 1.00, 0.2439, 0.80322, 0.95686, 0.30588, 0.43137, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1189, 3193, 6.78288, -5.24298, 3.8921, 0.31496, -0.40945, 0.85827, 1.00, -0.4252, 0.74803, 0.51181, 1.00, 0.25977, 0.84473, 0.96863, 0.35294, 0.40784, 1.00, 6, 8, 9, 0, 0, 0, 0, 0, 0.76078, 0.1451, 0.09412, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00506, 0.00379, -0.0045, 0.0011, -0.003, 0.00492
1190, 3189, 6.60239, -5.5821, 4.35911, 0.77953, -0.02362, 0.62992, 1.00, -0.28346, 0.87402, 0.38583, 1.00, 0.27271, 0.81006, 0.96471, 0.32157, 0.44706, 1.00, 6, 9, 8, 0, 0, 0, 0, 0, 0.73725, 0.22353, 0.03922, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00121, 0.00074, -0.00141, -0.00089, -0.00108, 0.00176
1191, 3219, 6.11581, -4.67998, 3.11956, 0.29134, -0.85039, 0.44094, 1.00, 0.13386, 0.49606, 0.85827, 1.00, 0.2146, 0.82471, 0.95686, 0.38431, 0.32941, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.73333, 0.26667, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01063, 0.0118, -0.0017, 0.00425, -0.00405, 0.00159
1192, 3218, 6.36305, -5.28289, 3.72458, 0.3622, -0.51181, 0.77953, 1.00, -0.14961, 0.7874, 0.59055, 1.00, 0.23621, 0.82373, 0.96078, 0.34118, 0.38824, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.77255, 0.22745, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00829, 0.00721, -0.00536, 0.00395, -0.00357, 0.00519
1193, 3221, 5.92926, -5.20315, 3.56649, 0.47244, -0.69291, 0.55118, 1.00, 0.28346, 0.70866, 0.64567, 1.00, 0.22217, 0.81152, 0.95294, 0.33333, 0.36471, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01008, 0.01008, -0.00385, 0.00482, -0.00426, 0.00235
1194, 3189, 6.60239, -5.5821, 4.35911, 0.77953, -0.02362, 0.62992, 1.00, -0.28346, 0.87402, 0.38583, 1.00, 0.27271, 0.81006, 0.96471, 0.32157, 0.44706, 1.00, 6, 9, 8, 0, 0, 0, 0, 0, 0.73725, 0.22353, 0.03922, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00121, 0.00074, -0.00141, -0.00089, -0.00108, 0.00176
1195, 3222, 6.16105, -5.77029, 4.87121, 0.98425, -0.12598, 0.10236, 1.00, 0.11024, 0.98425, 0.15748, 1.00, 0.24597, 0.77783, 0.95294, 0.2902, 0.48627, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1196, 3220, 6.22263, -5.5916, 4.26202, 0.81102, -0.22047, 0.54331, 1.00, -0.01575, 0.92126, 0.3937, 1.00, 0.2439, 0.80322, 0.95686, 0.30588, 0.43137, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1197, 3222, 6.16105, -5.77029, 4.87121, 0.98425, -0.12598, 0.10236, 1.00, 0.11024, 0.98425, 0.15748, 1.00, 0.24597, 0.77783, 0.95294, 0.2902, 0.48627, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1198, 3189, 6.60239, -5.5821, 4.35911, 0.77953, -0.02362, 0.62992, 1.00, -0.28346, 0.87402, 0.38583, 1.00, 0.27271, 0.81006, 0.96471, 0.32157, 0.44706, 1.00, 6, 9, 8, 0, 0, 0, 0, 0, 0.73725, 0.22353, 0.03922, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00121, 0.00074, -0.00141, -0.00089, -0.00108, 0.00176
1199, 3186, 6.52955, -5.78297, 4.91052, 0.9685, 0.11811, 0.2126, 1.00, -0.16535, 0.9685, 0.19685, 1.00, 0.27393, 0.77832, 0.96078, 0.30588, 0.4902, 1.00, 6, 9, 8, 0, 0, 0, 0, 0, 0.73333, 0.23529, 0.03137, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1200, 3223, 5.81595, -5.52312, 4.20317, 0.72441, -0.54331, 0.4252, 1.00, 0.40945, 0.83465, 0.37008, 1.00, 0.22766, 0.79736, 0.94902, 0.29804, 0.42353, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1201, 3218, 6.36305, -5.28289, 3.72458, 0.3622, -0.51181, 0.77953, 1.00, -0.14961, 0.7874, 0.59055, 1.00, 0.23621, 0.82373, 0.96078, 0.34118, 0.38824, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.77255, 0.22745, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00829, 0.00721, -0.00536, 0.00395, -0.00357, 0.00519
1202, 3220, 6.22263, -5.5916, 4.26202, 0.81102, -0.22047, 0.54331, 1.00, -0.01575, 0.92126, 0.3937, 1.00, 0.2439, 0.80322, 0.95686, 0.30588, 0.43137, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1203, 3218, 6.36305, -5.28289, 3.72458, 0.3622, -0.51181, 0.77953, 1.00, -0.14961, 0.7874, 0.59055, 1.00, 0.23621, 0.82373, 0.96078, 0.34118, 0.38824, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.77255, 0.22745, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.00829, 0.00721, -0.00536, 0.00395, -0.00357, 0.00519
1204, 3223, 5.81595, -5.52312, 4.20317, 0.72441, -0.54331, 0.4252, 1.00, 0.40945, 0.83465, 0.37008, 1.00, 0.22766, 0.79736, 0.94902, 0.29804, 0.42353, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1205, 3221, 5.92926, -5.20315, 3.56649, 0.47244, -0.69291, 0.55118, 1.00, 0.28346, 0.70866, 0.64567, 1.00, 0.22217, 0.81152, 0.95294, 0.33333, 0.36471, 1.00, 6, 8, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -0.01008, 0.01008, -0.00385, 0.00482, -0.00426, 0.00235
1206, 3224, 5.76961, -5.68113, 4.83022, 0.85827, -0.50394, 0.05512, 1.00, 0.50394, 0.85827, 0.10236, 1.00, 0.22998, 0.77832, 0.94902, 0.27843, 0.48235, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1207, 3220, 6.22263, -5.5916, 4.26202, 0.81102, -0.22047, 0.54331, 1.00, -0.01575, 0.92126, 0.3937, 1.00, 0.2439, 0.80322, 0.95686, 0.30588, 0.43137, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1208, 3222, 6.16105, -5.77029, 4.87121, 0.98425, -0.12598, 0.10236, 1.00, 0.11024, 0.98425, 0.15748, 1.00, 0.24597, 0.77783, 0.95294, 0.2902, 0.48627, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1209, 3220, 6.22263, -5.5916, 4.26202, 0.81102, -0.22047, 0.54331, 1.00, -0.01575, 0.92126, 0.3937, 1.00, 0.2439, 0.80322, 0.95686, 0.30588, 0.43137, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1210, 3224, 5.76961, -5.68113, 4.83022, 0.85827, -0.50394, 0.05512, 1.00, 0.50394, 0.85827, 0.10236, 1.00, 0.22998, 0.77832, 0.94902, 0.27843, 0.48235, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1211, 3223, 5.81595, -5.52312, 4.20317, 0.72441, -0.54331, 0.4252, 1.00, 0.40945, 0.83465, 0.37008, 1.00, 0.22766, 0.79736, 0.94902, 0.29804, 0.42353, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1212, 3186, 6.52955, -5.78297, 4.91052, 0.9685, 0.11811, 0.2126, 1.00, -0.16535, 0.9685, 0.19685, 1.00, 0.27393, 0.77832, 0.96078, 0.30588, 0.4902, 1.00, 6, 9, 8, 0, 0, 0, 0, 0, 0.73333, 0.23529, 0.03137, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1213, 3225, 6.23794, -5.80433, 5.49277, 0.88976, -0.1811, -0.40945, 1.00, 0.14961, 0.98425, -0.11811, 1.00, 0.24451, 0.75537, 0.95294, 0.2902, 0.54118, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1214, 3222, 6.16105, -5.77029, 4.87121, 0.98425, -0.12598, 0.10236, 1.00, 0.11024, 0.98425, 0.15748, 1.00, 0.24597, 0.77783, 0.95294, 0.2902, 0.48627, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1215, 3186, 6.52955, -5.78297, 4.91052, 0.9685, 0.11811, 0.2126, 1.00, -0.16535, 0.9685, 0.19685, 1.00, 0.27393, 0.77832, 0.96078, 0.30588, 0.4902, 1.00, 6, 9, 8, 0, 0, 0, 0, 0, 0.73333, 0.23529, 0.03137, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1216, 3183, 6.62012, -5.80423, 5.47278, 0.89764, 0.13386, -0.4252, 1.00, -0.16535, 0.98425, -0.05512, 1.00, 0.26587, 0.74951, 0.96078, 0.30588, 0.53725, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.73333, 0.26667, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1217, 3225, 6.23794, -5.80433, 5.49277, 0.88976, -0.1811, -0.40945, 1.00, 0.14961, 0.98425, -0.11811, 1.00, 0.24451, 0.75537, 0.95294, 0.2902, 0.54118, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1218, 3222, 6.16105, -5.77029, 4.87121, 0.98425, -0.12598, 0.10236, 1.00, 0.11024, 0.98425, 0.15748, 1.00, 0.24597, 0.77783, 0.95294, 0.2902, 0.48627, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1219, 3226, 5.82417, -5.68565, 5.48472, 0.76378, -0.55118, -0.32283, 1.00, 0.52756, 0.83465, -0.17323, 1.00, 0.22961, 0.76172, 0.94902, 0.28235, 0.54902, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1220, 3224, 5.76961, -5.68113, 4.83022, 0.85827, -0.50394, 0.05512, 1.00, 0.50394, 0.85827, 0.10236, 1.00, 0.22998, 0.77832, 0.94902, 0.27843, 0.48235, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1221, 3222, 6.16105, -5.77029, 4.87121, 0.98425, -0.12598, 0.10236, 1.00, 0.11024, 0.98425, 0.15748, 1.00, 0.24597, 0.77783, 0.95294, 0.2902, 0.48627, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1222, 3225, 6.23794, -5.80433, 5.49277, 0.88976, -0.1811, -0.40945, 1.00, 0.14961, 0.98425, -0.11811, 1.00, 0.24451, 0.75537, 0.95294, 0.2902, 0.54118, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1223, 3226, 5.82417, -5.68565, 5.48472, 0.76378, -0.55118, -0.32283, 1.00, 0.52756, 0.83465, -0.17323, 1.00, 0.22961, 0.76172, 0.94902, 0.28235, 0.54902, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.72941, 0.27059, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1224, 3183, 6.62012, -5.80423, 5.47278, 0.89764, 0.13386, -0.4252, 1.00, -0.16535, 0.98425, -0.05512, 1.00, 0.26587, 0.74951, 0.96078, 0.30588, 0.53725, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.73333, 0.26667, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1225, 3227, 6.43072, -5.71031, 6.09101, 0.69291, -0.3622, -0.62205, 1.00, 0.07087, 0.89764, -0.44094, 1.00, 0.23938, 0.73242, 0.95294, 0.3098, 0.58824, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1226, 3225, 6.23794, -5.80433, 5.49277, 0.88976, -0.1811, -0.40945, 1.00, 0.14961, 0.98425, -0.11811, 1.00, 0.24451, 0.75537, 0.95294, 0.2902, 0.54118, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1227, 3183, 6.62012, -5.80423, 5.47278, 0.89764, 0.13386, -0.4252, 1.00, -0.16535, 0.98425, -0.05512, 1.00, 0.26587, 0.74951, 0.96078, 0.30588, 0.53725, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.73333, 0.26667, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1228, 3179, 6.85244, -5.66826, 5.98314, 0.70866, 0.02362, -0.70079, 1.00, -0.33071, 0.88976, -0.29921, 1.00, 0.26318, 0.72607, 0.96471, 0.32549, 0.57647, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.75686, 0.24314, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1229, 3227, 6.43072, -5.71031, 6.09101, 0.69291, -0.3622, -0.62205, 1.00, 0.07087, 0.89764, -0.44094, 1.00, 0.23938, 0.73242, 0.95294, 0.3098, 0.58824, 1.00, 6, 9, 0, 0, 0, 0, 0, 0, 0.78431, 0.21569, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
